0x4cd572,0x28e837c87a30
0x42ba27,0xa69e3be55240
0x42b979,0xe88e01773d00
0x42bb84,0x8cb91eb45700
0x42bae8,0x8cb91eb4bc80
0x42b9b5,0x8cb91eb72ec0
0x42b96d,0xa69e3be53540
0x42bac5,0x6726a8467c40
0x42ba27,0xb43151a33d00
0x42b9b5,0x8cb91eaf25c0
0x42ba27,0x7d5530af1340
0x42bae3,0x7d5530b0b540
0x42bbab,0x7d5530b32e80
0x42b979,0x6726a848c640
0x42b9b5,0x6726a84b5240
0x42ba68,0xc8eebc2f9f80
0x42ba27,0xb43151a07c40
0x42bac5,0x8cb91ea96740
0x42ba27,0x7d5530aa47c0
0x42b9b5,0x6726a8465100
0x42bb84,0x6726a8488b80
0x42bae3,0xa69e3bef1340
0x42bae3,0x892b51145a80
0x42b96d,0xc3c52f936c00
0x42bb84,0x8cb91eaded40
0x42bae3,0xf1e077d4c1c0
0x42bae3,0xf1e077d78980
0x42bb84,0x8cb91eb047c0
0x42bac5,0x8cb91eb30f80
0x42bb84,0x8cb91eb34f80
0x42bac5,0x6726a847bf40
0x42bac5,0x6726a848bc80
0x42b979,0xe88e017731c0
0x42bac5,0xe88e01772ec0
0x42bbb0,0x8cb91eabdc40
0x42b9b5,0x8cb91eac23c0
0x42ba27,0xf1e077d210c0
0x42bb84,0x8cb91ead9100
0x42bae8,0x8cb91eae0980
0x42ba27,0xf1e077d83100
0x42bb84,0x8cb91eb098c0
0x42bae8,0x7d5530b4b540
0x42b96d,0xa69e3be72e80
0x42ba1f,0x6726a8498fc0
0x42ba27,0xa69e3bef0f80
0x42b979,0xc8eebc2f3d00
0x42b96d,0x7d5530ac3100
0x42bbab,0xd4cbbbefc500
0x42bbab,0xc3c52f918fc0
0x42bb84,0x8cb91eae5300
0x42ba68,0x8cb91eb47280
0x42bae8,0x8cb91eb70f80
0x42bbb0,0x6726a846c640
0x42ba68,0x6726a847e500
0x42b96d,0xb43151a31e00
0x42ba1f,0x8cb91ead25c0
0x42bbab,0xf1e077d79f80
0x42b96d,0x7d5530aabc80
0x42bbab,0x7d5530acdfc0
0x42bb84,0x8cb91eb51380
0x42b9b5,0x8cb91ea86580
0x42b979,0x8cb91eab9100
0x42b9b5,0x8cb91eb42740
0x42bb84,0x6726a846bc80
0x42bae8,0x6726a8476740
0x42bae3,0xa69e3bec5300
0x42b979,0xc8eebc2f31c0
0x42bae3,0xd4cbbbefbf40
0x42bb84,0x8cb91eab5100
0x42bbab,0xf1e077d498c0
0x42b96d,0x7d5530aab540
0x42ba27,0x7d5530af1380
0x42bbab,0x7d5530b32ec0
0x42bbb0,0x6726a8478fc0
0x42b9b5,0xc8eebc2f8fc0
0x42ba1f,0x8cb91eac7200
0x42ba27,0xf1e077d33d00
0x42b979,0x8cb91eadbf40
0x42bac5,0x8cb91eb20180
0x42bb84,0x8cb91eb21180
0x42bae3,0xa69e3be5dc40
0x42ba68,0x6726a8472e80
0x42bae8,0x6726a84a6580
0x42bb84,0x6726a84ac640
0x42bae3,0xa69e3bef1380
0x42ba68,0xc8eebc311e00
0x42bbab,0xf1e077d4d780
0x42bbab,0xf1e077d75240
0x42ba68,0x8cb91eb13540
0x42bae3,0x7d5530aa1180
0x42bbb0,0x8cb91eb35240
0x42bae3,0x7d5530b298c0
0x42b96d,0x7d5530b33540
0x42b96d,0x7d5530b47280
0x42ba0d,0xfc47cbc36418
0x42bb71,0x28d7cf4e47d8
0x42b9b5,0x6726a8479f80
0x42bb84,0x8cb91ea91c40
0x42bac5,0x8cb91eaa0980
0x42bbab,0xf1e077d61c40
0x42bbab,0xf1e077d85700
0x42ba1f,0x8cb91eb0cd80
0x42ba68,0x8cb91eb2b380
0x42bbab,0x7d5530ad6740
0x42b9b5,0x6726a8471340
0x42b96d,0xa69e3be72ec0
0x42bae3,0xa69e3be74f80
0x42bae3,0xa69e3becc1c0
0x42bae3,0xa69e3bef8980
0x42bbb0,0x8cb91ea99100
0x42b96d,0xd4cbbbefed40
0x42b96d,0xf1e077d56740
0x42bbab,0xf1e077d79100
0x42b96d,0x4f31a9898980
0x42bae3,0x7d5530b05700
0x42b9b5,0x6726a8465700
0x42bae8,0x8cb91ea98980
0x42bac5,0x8cb91eac08c0
0x42ba1f,0x8cb91eb3ebc0
0x42b96d,0xa69e3be53d00
0x42ba68,0x6726a846e800
0x42bae3,0xa69e3bec5a80
0x42bae8,0x8cb91eabbf74
0x42b96d,0xf1e077d5ed40
0x42b9b5,0x8cb91eb16c00
0x42b979,0x8cb91eb25700
0x42ba27,0xa69e3be6cd80
0x42ba27,0xa69e3bf11340
0x42bbb0,0x8cb91eaa5a80
0x42ba27,0xc3c52f9423c0
0x42ba68,0x8cb91eb0dfc0
0x42ba27,0x7d5530aa0980
0x42ba68,0x8cb91eb67200
0x42bac5,0x6726a8467cc0
0x42ba27,0xa69e3bec47c0
0x42bb84,0xc8eebc307c40
0x42bb84,0x8cb91ea80980
0x42b9b5,0x8cb91eb06380
0x42bae3,0x7d5530b3bd80
0x42b96d,0x7d5530b47a00
0x42bbe1,0xece3efd86388
0x42ba27,0xb43151a07cc0
0x42bb84,0x8cb91ea85a80
0x42ba27,0xc3c52f9247c0
0x42ba68,0x8cb91eae7a00
0x42ba27,0x7d5530ac5300
0x42bac5,0x8cb91eb50980
0x42ba27,0xa69e3be6c640
0x42ba68,0x6726a8472ec0
0x42b96d,0xa69e3be8b380
0x42bae3,0xa69e3bea1180
0x42ba68,0xc8eebc305100
0x42bae3,0xa69e3bf298c0
0x42bac5,0x8cb91ea88b80
0x42bae3,0xd4cbbbf06580
0x42bbab,0x7d5530adbd80
0x42bbab,0x7d5530b25300
0x42bb84,0x8cb91eb7c500
0x42b9b5,0x6726a84ad780
0x42bac5,0xc8eebc2fa4c0
0x42ba27,0xa69e3bf210c0
0x42b9b5,0x761534d1bf40
0x42bac5,0x8cb91eab4700
0x42bb84,0x8cb91eaf6c00
0x42bbb0,0x8cb91eb05700
0x42b9b5,0x6726a8471380
0x42ba27,0xa69e3be8dfc0
0x42b9b5,0x6726a8491e00
0x42b96d,0xa69e3bf31e00
0x42ba68,0x8cb91eacb540
0x42b96d,0xc3c52f94dfc0
0x42bae8,0x8cb91eb27cc0
0x42bae3,0x7d5530ad4f80
0x42ba27,0xb43151a3c500
0x42bae8,0x8cb91eb33540
0x42bb41,0x28d7cf470f88
0x42b96d,0xa69e3bef31c0
0x42bae3,0xb43151a1a4c0
0x42ba68,0x8cb91ea95240
0x42b96d,0xb43151a3ebc0
0x42b96d,0xc3c52f9210c0
0x42b9b5,0x8cb91ead6740
0x42b96d,0xf1e077d325c0
0x42ba27,0xf1e077d9c500
0x42ba27,0x7d5530ac5a80
0x42b96d,0x7d5530afbf40
0x42ba1f,0x6726a84b0980
0x42bbab,0xa69e3bef2e80
0x42ba27,0xa69e3bf11380
0x42ba1f,0x8cb91ead2e80
0x42b9b5,0x8cb91eb1ed40
0x42bac5,0x8cb91eb20d40
0x42bac5,0x8cb91eb447c0
0x42bbab,0x7d5530b25a80
0x42bac5,0x8cb91eb74f80
0x42ba27,0xa69e3bea0d40
0x42bac5,0x6726a84bbf40
0x42b96d,0xd4cbbbf07c40
0x42bae3,0xf1e077d27200
0x42ba27,0x7d5530b30980
0x42b96d,0x7d5530b33d00
0x42b9b5,0x6726a84610c0
0x42bae8,0x8cb91eb27a00
0x42bae3,0xa69e3be50f80
0x42bac5,0x6726a8487c40
0x42bb84,0xc8eebc2f6400
0x42bac5,0xc8eebc312e80
0x42bae3,0xf1e077d58fc0
0x42b979,0x8cb91eb0b540
0x42b9b5,0x8cb91eb125c0
0x42b96d,0x7d5530aeb380
0x42bbb0,0x8cb91eb4dfc0
0x42bfbd,0xef88c8927210
0x42bf09,0xef88c89325f8
0x42c077,0x7d5530b8cd80
0x42bf09,0xef88c8932e80
0x42bef8,0x7d5530b98ff0
0x42c137,0x21c071c7a4c8
0x42c0c1,0xef88c89463b0
0x42c077,0x7d5530bb3540
0x42c13c,0xef88c894e818
0x42c0c1,0xef88c89525d0
0x42bf9e,0xef88c8955130
0x42c077,0x7d5530bc5120
0x42bf09,0xef88c8956c00
0x42bfbd,0xd21686887a38
0x42c0c1,0xd2168688dfc0
0x42bf09,0xd21686891e20
0x42bf9e,0xbbf0775ec1e0
0x42c0c1,0xbbf0775ed790
0x42c13c,0xbbf0775f0980
0x42befc,0xbbf0775f6400
0x42c07c,0xbbf0775fa4e0
0x42c0c1,0xbbf0775fbf60
0x42befc,0xbbf0775fe510
0x42c13c,0xbbf077608ba0
0x42bf09,0xbbf077610f88
0x42bfbd,0xbbf07761e538
0x42c0c1,0xbbf07762bc80
0x42bef8,0x7d5530c4e810
0x42befc,0xbbf077632ea0
0x42c07c,0xbbf077638fe0
0x42c077,0x7d5530c731f0
0x42bfb5,0x661bee9a3118
0x42c13c,0xbbf077651c50
0x42c077,0x7d5530c87c70
0x42c180,0xbbf07765bf50
0x42befc,0xbbf07765e500
0x42bef8,0x9e858aa8d790
0x42bfbd,0xbbf077665310
0x42c13c,0xbbf0776698c0
0x42c137,0x90213ded5260
0x42c13c,0xeec435176420
0x42bf09,0xeec43517e530
0x42c180,0xeec4351865b0
0x42c077,0x9e858aac0d50
0x42befc,0xeec435187c70
0x42c137,0xd6838c6c5328
0x42c137,0xd6838c6c5a80
0x42bef8,0xc9c5e0b85710
0x42bf09,0xeec435196750
0x42c07c,0xeec435198fd8
0x42c13c,0xeec4351a6588
0x42bf9e,0xeec4351ac1c0
0x42c0c1,0xaf01953131c0
0x42c0c1,0xaf0195313d20
0x42c0c1,0xaf01953223e0
0x42befc,0xaf0195325aa0
0x42bfbd,0xaf0195320d58
0x42c180,0xaf0195334710
0x42bfb5,0xb4881a48dfc0
0x42befc,0xaf0195335270
0x42c077,0xc9c5e0bd25f0
0x42bef8,0xc9c5e0be3110
0x42c077,0xc9c5e0bfe500
0x42c0c1,0xaf0195351c60
0x42c13c,0x1ae75205ebe8
0x42bf9e,0x1ae752060d70
0x42c0c1,0x1ae752065320
0x42bfbd,0x1ae752067a20
0x42bfbd,0x1ae752067cf8
0x42c077,0xc9c5e0c10f80
0x42c180,0x1ae752073540
0x42befc,0xef88c89208c0
0x42bfbd,0xef88c891bf40
0x42bef8,0x7d5530b86580
0x42c077,0x7d5530b8c640
0x42bef8,0x7d5530bc47c0
0x42befc,0xbbf07761a4c0
0x42befc,0xbbf077656400
0x42c0c1,0xeec43518bc80
0x42c07c,0xaf0195339f80
0x42bef8,0xc9c5e0bf3d00
0x42bfb5,0xa357d89d6400
0x42bfb5,0x8e8865e0d780
0x42bfb5,0xb2dd81d71340
0x42bfb5,0x8c389c8c08c0
0x42c077,0x7d5530b91c40
0x42befc,0xef88c8954700
0x42bef8,0x7d5530c3c500
0x42befc,0xbbf07762e800
0x42befc,0xbbf077632ec0
0x42bf9e,0xbbf077647c40
0x42bef8,0x9e858aa9dc40
0x42c13c,0xaf0195318980
0x42bef8,0xc9c5e0bc10c0
0x42bfb5,0xea892e7280
0x42c077,0xc9c5e0c023c0
0x42c137,0x827d9c4c10c0
0x42c137,0x48c7f94c5100
0x42bfb5,0x3e4f8e8c8b80
0x42bfb5,0x92d539ad6c00
0x42c137,0x4944181b3d00
0x42c0c1,0xd21686886380
0x42c0c1,0xd21686899100
0x42befc,0xbbf0775f2e80
0x42c077,0x7d5530bfdc40
0x42c0c1,0xbbf077618980
0x42bef8,0x7d5530c80d40
0x42befc,0xeec4351a7c40
0x42bfbd,0xaf0195315100
0x42c13c,0xaf01953247c0
0x42bfb5,0x8c389c8c0180
0x42c0c1,0x1ae75206dfc0
0x42bf8b,0xfafbfab16418
0x42bf9e,0xbbf0775ecd80
0x42c0c1,0xbbf07760c1c0
0x42bef8,0x7d5530c423c0
0x42bf9e,0xbbf077627cc0
0x42befc,0xbbf077652e80
0x42bf9e,0xeec435178980
0x42c0c1,0xaf0195333d00
0x42bfb5,0xb7c2cbdd1e00
0x42bfb5,0xe4b8fc060980
0x42bfb5,0xea892e7a00
0x42c07c,0xef88c8940180
0x42c137,0x13bbebfb1340
0x42bef8,0x7d5530bd3540
0x42bfbd,0xd216868925c0
0x42bf09,0xbbf0775ebc80
0x42c137,0x5d45491a98c0
0x42bef8,0x7d5530c1a4c0
0x42c180,0xbbf07760d780
0x42c0c1,0xbbf07761c500
0x42c077,0x7d5530c87cc0
0x42c07c,0xbbf07765c500
0x42bf9e,0xeec43516c1c0
0x42befc,0xeec435187cc0
0x42c180,0xaf0195340980
0x42c137,0xfabc8b585300
0x42bfb5,0xb2dd81d71380
0x42bf9e,0xef88c8931c40
0x42befc,0xbbf077616400
0x42c0c1,0xeec43516d780
0x42c077,0x9e858aa9ed40
0x42bf9e,0xeec43517c500
0x42bf9e,0xeec4351acd80
0x42c0c1,0xaf01953331c0
0x42c13c,0xaf0195347280
0x42bfb5,0xb7c2cbc810c0
0x42bfb5,0x3ac59e1531c0
0x42c137,0x177bcff95240
0x42c077,0x7d5530bb3d00
0x42bef8,0x7d5530bd6400
0x42c077,0x7d5530be7200
0x42befc,0xbbf0775f2ec0
0x42c137,0xa1f302ea3100
0x42c180,0xbbf077631e00
0x42befc,0xbbf07763a4c0
0x42c077,0xc9c5e0bdc500
0x42c077,0xc9c5e0c16740
0x42c180,0xef88c8935100
0x42bf09,0xef88c8932ec0
0x42c0c1,0xef88c894b540
0x42c180,0xbbf077619f80
0x42c137,0xfabc8b585a80
0x42befc,0xbbf077652ec0
0x42c0c1,0xbbf077667c40
0x42c0c1,0xeec435191e00
0x42c077,0xc9c5e0b83100
0x42c07c,0xaf0195316400
0x42c0c1,0x1ae7520725c0
0x42c180,0xc9c5e0c1ebc0
0x42c180,0xef88c893bd80
0x42c137,0x13bbebfb1380
0x42c0c1,0xbbf077605100
0x42bfb5,0x21550cad1e00
0x42c13c,0xbbf077645300
0x42c13c,0xeec435176740
0x42c0c1,0xeec435179f80
0x42c13c,0xeec43519a4c0
0x42bf9e,0xaf0195326580
0x42bfbd,0xaf0195338fc0
0x42c180,0xef88c8947a00
0x42bfbd,0xd21686887200
0x42c13c,0xbbf0775f0f80
0x42c0c1,0xbbf07760cd80
0x42c180,0xbbf07762c1c0
0x42bef8,0x7d5530c5ed40
0x42bf9e,0xbbf077647cc0
0x42bf9e,0xbbf077663100
0x42c07c,0xeec4351a5300
0x42c077,0xc9c5e0bad780
0x42c077,0xc9c5e0bba4c0
0x42c180,0xaf019534c640
0x42c077,0xc9c5e0bf4700
0x42c19b,0xfafbfac75108
0x42bfb5,0x8ff4affbed40
0x42c0c1,0xef88c8916740
0x42c13c,0xef88c892b540
0x42c07c,0xef88c8936c00
0x42c0c1,0xbbf07763c500
0x42befc,0xbbf07763ebc0
0x42bf09,0xbbf0776408c0
0x42bf9e,0xeec43516cd80
0x42c180,0xeec43518c1c0
0x42befc,0xeec4351a7cc0
0x42c077,0xc9c5e0bedfc0
0x42bef8,0xc9c5e0bfdc40
0x42bfb5,0xa357d89d6c00
0x42c0c1,0xef88c89223c0
0x42bf9e,0xef88c8925a80
0x42bf9e,0xef88c8951c40
0x42bf09,0xd216868847c0
0x42bef8,0x7d5530bd3d00
0x42bfbd,0xd21686892e80
0x42bef8,0x7d5530bed780
0x42c180,0xbbf0775f1e00
0x42c0c1,0xbbf077618fc0
0x42c0c1,0xbbf077636400
0x42c077,0x7d5530c54f80
0x42c077,0x9e858aab0980
0x42bf9e,0xeec43519c500
0x42c180,0xeec43519e500
0x42bf09,0xaf0195314f80
0x42bf09,0xaf019532c640
0x42bf5b,0xfafbfab13d08
0x42bf8b,0xfafbfab16778
0x42bfb5,0x5d4549250980
0x42c137,0x92d539a3c500
0x42c137,0xca1740d78fc0
0x42befc,0xef88c8920980
0x42c0c1,0xef88c8934700
0x42bf9e,0xd216868808c0
0x42c07c,0xd2168687bf40
0x42c077,0x7d5530be23c0
0x42bfbd,0xbbf077606380
0x42bfb5,0xd8ad853b2e80
0x42c0c1,0xbbf07765a4c0
0x42bf9e,0xeec435178fc0
0x42bf09,0xaf0195314700
0x42c0c1,0xaf019532bc80
0x42befc,0xaf019534d780
0x42bfbd,0x1ae752067200
0x42bfb5,0x8c389c8c0980
0x42bfb5,0x2f3aea054700
0x42c0dc,0xfafbfac75248
0x42bef8,0x7d5530b62740
0x42bfbd,0xef88c8927280
0x42bef8,0x7d5530b98980
0x42befc,0xd2168688b540
0x42c0c1,0xbbf077605700
0x42bf9e,0xbbf077627200
0x42c07c,0xbbf077666380
0x42bef8,0x9e858aa8dfc0
0x42c180,0xeec43516e800
0x42c180,0xaf0195328b80
0x42bef8,0xc9c5e0bc1180
0x42bfbd,0xaf0195350980
0x42c137,0x827d9c4c1180
0x42c137,0x9cdf9b6e5100
0x42c077,0x7d5530be7280
0x42bef8,0x7d5530c32e80
0x42c077,0x7d5530c3bf40
0x42bf9e,0xbbf077623100
0x42c180,0xbbf077625100
0x42bfb5,0xe2a557d74700
0x42befc,0xeec435187200
0x42bf9e,0xeec435194f80
0x42c180,0xeec435199f80
0x42c0c1,0xaf0195346580
0x42c077,0xc9c5e0bfed40
0x42c137,0x26a737d54700
0x42c137,0xea894331c0
0x42befc,0x8cb91eb7ed40
0x42bf09,0xd21686891340
0x42c180,0xbbf0775fc500
0x42befc,0xbbf0775febc0
0x42bfb5,0x8e8865e0dfc0
0x42c180,0xbbf07762cd80
0x42bef8,0x7d5530c70980
0x42c0c1,0xbbf077667cc0
0x42befc,0xeec435183100
0x42c0c1,0xeec435185100
0x42bef8,0x9e858aacb380
0x42c180,0xeec435192e80
0x42bef8,0xc9c5e0bee800
0x42bf9e,0x1ae7520608c0
0x42bfb5,0x39e994579f80
0x42c0c1,0xc9c5e0c1dc40
0x42bef8,0x7d5530ba3100
0x42bf09,0xef88c893ed40
0x42c07c,0xef88c8940d40
0x42befc,0xef88c8948b80
0x42bf9e,0xef88c8955240
0x42bf09,0xef88c8956400
0x42c077,0x7d5530c2b380
0x42c180,0xbbf077631340
0x42bfb5,0xd8ad853b2ec0
0x42befc,0xbbf07765ebc0
0x42c137,0x3ac59e1f9f80
0x42bef8,0x9e858aac1c40
0x42c180,0xeec43518cd80
0x42c0c1,0xaf019531bf40
0x42befc,0x1ae75206b540
0x42bfb5,0xd8eae5423c0
0x42bfb5,0x827d9c567200
0x42befc,0xef88c892c640
0x42c180,0xef88c89423c0
0x42bf9e,0xef88c8945a80
0x42bef8,0x7d5530bd6c00
0x42c077,0x7d5530be7a00
0x42c077,0x7d5530c0c1c0
0x42befc,0xbbf077602740
0x42bfb5,0x421dfbe00d40
0x42c077,0x7d5530c21c40
0x42bef8,0x7d5530c86580
0x42c0c1,0xeec435191340
0x42bfb5,0x5b7a7f1498c0
0x42bf9e,0xaf019531e500
0x42c1f5,0xfafbfab92e98
0x42bfb5,0xb7c2cbc81180
0x42bfb5,0xae5f33485700
0x42bfb5,0xcb45a466cd80
0x42c137,0xa9a7be211340
0x42c077,0x7d5530b63100
0x42c137,0xae21d4afebc0
0x42bf09,0xef88c8926580
0x42c077,0x7d5530b808c0
0x42c0c1,0xbbf0775f4f80
0x42bef8,0x7d5530c32ec0
0x42bfbd,0xbbf077635240
0x42bfbd,0xbbf07764dfc0
0x42bef8,0x7d5530c88b80
0x42befc,0xbbf077662740
0x42c180,0xeec43517a4c0
0x42c0c1,0xaf019534bc80
0x42c107,0xfafbfab92ed8
0x42bfb5,0x23bd248d25c0
0x42bfb5,0x39e994579100
0x42c137,0x90213dd87c40
0x42c137,0x6e9b71154700
0x42bef8,0x7d5530b810c0
0x42c077,0x7d5530b80180
0x42bef8,0x7d5530bb25c0
0x42c180,0xd21686895100
0x42bfbd,0xd21686892ec0
0x42c137,0xd405f0cf25c0
0x42c07c,0xbbf077607c40
0x42c180,0xbbf077625700
0x42bf9e,0xbbf077647200
0x42c0c1,0xbbf077654f80
0x42c137,0x3ac59e1f9100
0x42c180,0xeec435192ec0
0x42bef8,0xc9c5e0b85100
0x42c13c,0xaf0195318fc0
0x42bfb5,0xcb45a466c640
0x42befc,0xaf0195331e00
0x42c077,0xc9c5e0bd2e80
0x42c180,0xaf0195348b80
0x42c077,0xc9c5e0c06380
0x42c137,0xae5fa9f55100
0x42bef8,0x7d5530b96400
0x42bf09,0xef88c89498c0
0x42c180,0xbbf077631380
0x42c180,0xbbf077643100
0x42bf9e,0xeec435170980
0x42c0c1,0xeec435185700
0x42befc,0xeec4351a7200
0x42c07c,0xaf0195316740
0x42befc,0xaf0195319f80
0x42bf9e,0xaf019534e800
0x42c077,0xc9c5e0c10980
0x42bfb5,0x65ce0bfa23c0
0x42c180,0xbbf0775f1340
0x42c180,0xbbf0776010c0
0x42bf9e,0xbbf077627280
0x42bfb5,0x3ac59e2a08c0
0x42c0c1,0xeec435191380
0x42c0c1,0xeec4351a3100
0x42c07c,0xaf0195345300
0x42c137,0x5b7a7f0a08c0
0x42c137,0xa9a7be211380
0x42c137,0x16bb7a24c1c0
0x42c13c,0xd21686896c00
0x42bef8,0x7d5530c2c1c0
0x42bfb5,0x39e9946a2740
0x42c077,0x7d5530c8bc80
0x42c180,0xbbf0776610c0
0x42c07c,0xeec4351808c0
0x42befc,0xeec435187280
0x42c180,0xaf019533bf40
0x42bfb5,0x3ac59e2a0180
0x42c137,0x93e261ba7200
0x42c180,0xef88c8953d00
0x42c180,0xd216868823c0
0x42bf9e,0xd21686885a80
0x42bf09,0xd21686891380
0x42c180,0xbbf077601c40
0x42bf09,0xbbf077603100
0x42befc,0xbbf077622740
0x42c077,0x7d5530c8b540
0x42c077,0x9e858aa98fc0
0x42c137,0x5b7a7f0a0180
0x42bef8,0xc9c5e0bd1e00
0x42c077,0xc9c5e0bd2ec0
0x42bf9e,0xaf019533e500
0x42c137,0xa48eef6c1c0
0x42bfbd,0xaf0195350f80
0x42bef8,0xc9c5e0c05300
0x42bf8b,0xfafbfab16c38
0x42c137,0x9d86bf83c500
0x42bf9e,0xd21686880980
0x42c0c1,0xd21686894700
0x42c077,0x7d5530bec1c0
0x42c180,0xbbf077614f80
0x42c077,0x7d5530c810c0
0x42c180,0xbbf077661c40
0x42bfbd,0xbbf077665100
0x42c077,0xc9c5e0badfc0
0x42c13c,0xaf0195330980
0x42bf9e,0xaf0195336400
0x42bf32,0xfafbfab14708
0x42bfb5,0xabab35298c0
0x42bfb5,0x827d9c567280
0x42bf09,0xef88c893e500
0x42c180,0xef88c89531c0
0x42bfbd,0xd21686887280
0x42c180,0xbbf0775f1380
0x42bf9e,0xbbf0776047c0
0x42c077,0x7d5530c19f80
0x42c0c1,0xbbf077630980
0x42bef8,0x7d5530c55100
0x42bf09,0xbbf07764c1c0
0x42c0c1,0xbbf077667200
0x42bf9e,0xeec435170f80
0x42c180,0xeec435174f80
0x42c13c,0xeec4351a6380
0x42c0c1,0xaf0195327c40
0x42c0c1,0xaf0195351e00
0x42bfb5,0x772a13cddc40
0x42bef8,0x7d5530bedfc0
0x42bfbd,0xbbf07761ebc0
0x42c137,0x72a6ca5c47c0
0x42bf9e,0xbbf07764b380
0x42c077,0x9e858aab31c0
0x42bf9e,0xeec435190980
0x42c180,0x1ae7520623c0
0x42bef8,0xc9c5e0c05a80
0x42c0c1,0x1ae752065a80
0x42c137,0x421dfbea7c40
0x42c137,0x90213dd87cc0
0x42c137,0x494418300d40
0x42c07c,0xef88c891ed40
0x42c180,0xef88c8935240
0x42c07c,0xef88c8936400
0x42bfb5,0x9d86bf8e6580
0x42c077,0x7d5530c19100
0x42c077,0x7d5530c51340
0x42bfbd,0xbbf0776410c0
0x42bf9e,0xbbf077647280
0x42bfbd,0xbbf07764d780
0x42bf09,0xeec43517ebc0
0x42befc,0xeec4351ab380
0x42befc,0xaf0195325100
0x42bf9e,0xaf0195332e80
0x42c077,0xc9c5e0be1c40
0x42bfb5,0xb2dd81d71c40
0x42bf9e,0x1ae752060980
0x42c137,0xae21d4afe500
0x42bfb5,0x827d9c567a00
0x42bf09,0xef88c891a4c0
0x42c07c,0xef88c8928b80
0x42c0c1,0xef88c8946580
0x42bef8,0x7d5530bfebc0
0x42c180,0xeec4351810c0
0x42c180,0xeec43519ebc0
0x42bf09,0xeec4351a10c0
0x42befc,0xeec4351a7280
0x42c13c,0xaf019533c500
0x42c180,0xaf019534c1c0
0x42c077,0xc9c5e0bf4f80
0x42bfbd,0x1ae752067280
0x42bfb5,0xc584c46098c0
0x42c208,0xfc47cbc36418
0x42befc,0xef88c8918980
0x42c077,0x7d5530b91e00
0x42bf09,0xef88c8956740
0x42c077,0x7d5530bc5300
0x42bf9e,0xd2168688c640
0x42c077,0x7d5530bdbd80
0x42bef8,0x7d5530bf6740
0x42c13c,0xbbf077615240
0x42c13c,0xbbf07762dfc0
0x42c0c1,0xbbf077642740
0x42c137,0xca1740d78980
0x42bf9e,0xeec4351a0180
0x42befc,0xaf0195331340
0x42befc,0xaf01953410c0
0x42c077,0x7d5530b80980
0x42bf09,0xd21686891c40
0x42bfb5,0xc89181d0d780
0x42c0c1,0xbbf077630f80
0x42c07c,0xeec435175240
0x42c0c1,0xeec43517dc40
0x42c180,0xeec435181c40
0x42c07c,0xeec43518dfc0
0x42bf9e,0xaf019531a4c0
0x42c137,0xeec1e26608c0
0x42c137,0x13bbebfb1c40
0x42bfb5,0xfabc8b61dc40
0x42c137,0x93e261ba7280
0x42bef8,0x7d5530b81180
0x42bef8,0x7d5530b96c00
0x42bfbd,0xef88c894c640
0x42bf9e,0xbbf07760b380
0x42c0c1,0xbbf0776247c0
0x42c077,0x7d5530c51380
0x42bf9e,0xbbf077633540
0x42bfbd,0xbbf077641c40
0x42c180,0xbbf077650980
0x42c137,0xb006f59d4700
0x42bf9e,0xeec435190f80
0x42bf9e,0xaf0195332ec0
0x42befc,0xaf0195341c40
0x42bfb5,0x2f3aea054f80
0x42c137,0x2486564125c0
0x42c137,0xeec1e2660180
0x42c180,0xc9c5e0c1ed40
0x42bfbd,0xc9c5e0c18980
0x42c0c1,0xef88c894bc80
0x42c077,0x7d5530bc5a80
0x42bf9e,0xeec4351847c0
0x42befc,0xeec435193540
0x42bf09,0xeec4351a1c40
0x42befc,0xaf0195325700
0x42bfb5,0x2e6abac325c0
0x42bf9e,0x1ae75206c640
0x42bfb5,0xe2a557d74f80
0x42c137,0xbb7d7becb380
0x42bf9e,0xef88c8931e00
0x42c077,0x7d5530ba98c0
0x42c0c1,0xbbf077600180
0x42c180,0xbbf077601180
0x42c0c1,0xbbf077667280
0x42bfb5,0x3ac59e2a0980
0x42c137,0x93e261ba7a00
0x42bfbd,0xeec4351a23c0
0x42c077,0xc9c5e0b9ebc0
0x42c137,0x26a737d54f80
0x42c0c1,0xaf0195327cc0
0x42befc,0xaf0195331380
0x42c180,0xaf0195352e80
0x42bf09,0x1ae752066580
0x42c137,0x48c7f94c5300
0x42c137,0x5b7a7f0a0980
0x42bf9e,0xef88c8919f80
0x42c0c1,0xd21686886580
0x42befc,0xbbf07763ed40
0x42bf09,0xbbf077640980
0x42c0c1,0xbbf077660180
0x42c180,0xbbf077661180
0x42bfbd,0xbbf077665700
0x42c180,0xaf019531c500
0x42bf9e,0xaf019531ebc0
0x42bfbd,0xaf01953208c0
0x42c13c,0xaf0195330f80
0x42c180,0xaf019534cd80
0x42bfb5,0x1787c7e808c0
0x42c07c,0xaf0195353d00
0x42c180,0x1ae7520731c0
0x42c137,0x421dfbea7cc0
0x42bfb5,0x5bcefaf247c0
0x42bfbd,0xef88c891bd80
0x42befc,0xef88c8938980
0x42c07c,0xbbf077607cc0
0x42c180,0xbbf07763dc40
0x42c13c,0xbbf077645100
0x42bfb5,0x25d4a4ef31c0
0x42bf9e,0xeec4351a0d40
0x42bfb5,0xeec1e2707200
0x42c0c1,0xaf0195351340
