,weight
19588,0.4707
19589,0.6003
19590,0.4682
19591,0.5293
19592,0.4536
19593,0.4773
19594,0.4809
19595,0.492
19596,0.4714
19597,0.4309
19598,0.569
19599,0.3751
19600,2.0384
19601,0.5432
19602,0.6378
19603,2.0175
19604,0.6431
19605,0.5354
19606,2.0123
19607,1.8878
19608,0.4122
19609,2.1888
19610,1.1691
19611,0.3292
19612,1.8343
19613,2.068
19614,1.175
19615,0.3872
19616,0.3684
19617,0.3836
19618,2.0658
19619,0.4182
19620,1.9022
19621,0.6693
19622,0.405
19623,1.848
19624,0.4503
19625,0.6101
19626,0.6798
19627,0.4152
19628,0.4234
19629,1.8925
19630,0.5201
19631,0.8208
19632,2.2097
19633,0.3908
19634,0.53
19635,0.3608
19636,1.8911
19637,0.5264
19638,0.6413
19639,0.4171
19640,1.3562
19641,0.7885
19642,0.5136
19643,0.6545
19644,0.7222
19645,1.4572
19646,0.3899
19647,0.4771
19648,0.5734
19649,1.6756
19650,0.4195
19651,1.9623
19652,0.4509
19653,0.6649
19654,2.1698
19655,2.0826
19656,0.4481
19657,0.3667
19658,0.6497
19659,0.481
19660,0.5354
19661,0.5872
19662,1.5118
19663,0.6017
19664,0.6686
19665,1.8321
19666,1.9148
19667,0.6525
19668,2.2356
19669,0.4164
19670,0.5184
19671,1.1979
19672,0.7924
19673,0.7023
19674,1.884
19675,1.9757
19676,0.4245
19677,0.6758
19678,0.6475
19679,0.3902
19680,0.7696
19681,2.3547
19682,0.374
19683,0.5975
19684,0.8105
19685,0.6239
19686,2.1332
19687,0.7145
19688,1.9952
19689,2.2215
19690,2.0459
19691,0.4004
19692,0.4153
19693,0.6702
19694,0.7769
19695,1.3532
19696,0.6148
19697,0.3673
19698,0.8346
19699,0.4672
19700,0.3753
19701,0.3915
19702,2.2863
19703,0.492
19704,0.7229
19705,1.8243
19706,0.5516
19707,0.5614
19708,0.5318
19709,0.3877
19710,0.7941
19711,0.5807
19712,0.6806
19713,0.4775
19714,0.3994
19715,2.075
19716,0.4242
19717,0.4191
19718,0.4255
19719,0.6225
19720,0.3768
19721,0.7756
19722,0.3626
19723,0.5021
19724,0.6673
19725,0.4821
19726,0.3514
19727,0.3848
19728,0.781
19729,1.5542
19730,0.8769
19731,0.4337
19732,0.4079
19733,2.047
19734,0.651
19735,0.6642
19736,0.4441
19737,1.6842
19738,2.1371
19739,0.4347
19740,1.6643
19741,0.7125
19742,0.3908
19743,0.669
19744,1.9012
19745,0.4372
19746,0.4179
19747,2.0398
19748,2.352
19749,0.3537
19750,1.5
19751,0.4475
19752,0.4486
19753,0.349
19754,0.5884
19755,0.7191
19756,1.9173
19757,0.6227
19758,0.7835
19759,2.3379
19760,0.4154
19761,0.6941
19762,1.9446
19763,0.6762
19764,2.0913
19765,1.8168
19766,0.4794
19767,0.3939
19768,2.0748
19769,0.6398
19770,0.4615
19771,0.3372
19772,1.9976
19773,0.4257
19774,1.8464
19775,0.4015
19776,1.4433
19777,0.3965
19778,0.4665
19779,0.3695
19780,0.6551
19781,0.831
19782,0.5132
19783,0.8197
19784,0.4744
19785,0.6756
19786,1.8234
19787,0.537
19788,1.2323
19789,0.6421
19790,0.3845
19791,0.722
19792,2.3214
19793,0.5511
19794,0.3898
19795,0.7913
19796,0.5168
19797,0.3955
19798,0.6548
19799,0.5071
19800,2.0334
19801,0.8711
19802,0.3929
19803,0.3841
19804,0.358
19805,0.756
19806,0.4544
19807,0.5158
19808,0.4375
19809,1.7273
19810,0.6446
19811,0.4196
19812,2.148
19813,0.6495
19814,0.358
19815,0.5604
19816,1.2966
19817,1.5228
19818,0.6296
19819,0.6051
19820,2.1345
19821,0.6959
19822,0.6001
19823,0.5612
19824,1.9703
19825,0.4172
19826,1.2297
19827,0.4226
19828,0.4303
19829,0.437
19830,2.1505
19831,0.8403
19832,0.6479
19833,0.7974
19834,0.4111
19835,0.3883
19836,0.676
19837,0.8626
19838,0.4498
19839,0.4808
19840,0.5935
19841,2.2141
19842,0.6625
19843,0.7692
19844,0.7868
19845,2.342
19846,0.4259
19847,2.0182
19848,1.7117
19849,0.6363
19850,2.1255
19851,0.4758
19852,2.401
19853,0.8314
19854,0.4359
19855,0.4875
19856,0.6275
19857,0.5098
19858,2.0164
19859,0.6778
19860,0.5322
19861,0.4614
19862,1.9772
19863,0.3615
19864,0.3512
19865,0.3573
19866,0.4378
19867,0.8745
19868,0.8429
19869,0.4034
19870,0.4904
19871,0.6298
19872,0.4491
19873,2.0164
19874,2.3646
19875,0.6158
19876,0.4304
19877,0.5862
19878,0.479
19879,0.3809
19880,0.4513
19881,0.7061
19882,1.1181
19883,0.7113
19884,1.9369
19885,2.3517
19886,0.4078
19887,1.6196
19888,1.6573
19889,0.769
19890,0.5234
19891,1.1898
19892,0.6897
19893,1.7811
19894,0.6795
19895,0.5479
19896,1.6384
19897,0.8286
19898,0.5685
19899,1.9767
19900,0.4551
19901,0.4144
19902,0.4365
19903,0.5741
19904,0.4293
19905,0.3744
19906,0.4207
19907,2.1291
19908,0.6776
19909,0.3899
19910,0.4588
19911,2.1301
19912,0.3782
19913,0.4195
19914,0.5019
19915,0.4116
19916,2.4011
19917,0.6756
19918,0.6839
19919,0.3254
19920,1.7821
19921,2.0498
19922,0.3692
19923,0.3896
19924,0.3836
19925,2.386
19926,0.447
19927,0.6815
19928,0.7098
19929,1.2992
19930,2.0811
19931,0.4847
19932,0.368
19933,0.6171
19934,0.724
19935,0.6829
19936,0.406
19937,1.54
19938,2.2668
19939,0.7783
19940,0.7316
19941,1.4255
19942,2.0864
19943,1.8703
19944,0.3985
19945,0.6946
19946,0.676
19947,0.3652
19948,0.4012
19949,2.0282
19950,0.4243
19951,2.167
19952,2.2753
19953,0.3745
19954,2.3842
19955,2.1091
19956,0.49
19957,2.3907
19958,0.638
19959,1.6155
19960,0.5596
19961,2.3145
19962,1.6486
19963,2.2315
19964,0.411
19965,0.596
19966,0.3798
19967,0.5198
19968,2.1181
19969,0.3712
19970,0.5965
19971,0.3959
19972,0.4588
19973,2.3031
19974,0.528
19975,0.5445
19976,0.7404
19977,0.3901
19978,1.9313
19979,0.5535
19980,0.4274
19981,0.3605
19982,0.6419
19983,1.4784
19984,0.4977
19985,0.8253
19986,2.1611
19987,0.678
19988,0.4386
19989,2.2035
19990,0.6342
19991,1.4775
19992,0.3638
19993,0.7339
19994,0.3853
19995,2.2502
19996,0.4779
19997,0.4562
19998,0.6771
19999,0.4848
20000,2.0006
20001,0.7092
20002,2.2499
20003,0.4695
20004,0.5168
20005,0.5689
20006,1.3754
20007,1.9921
20008,0.8521
20009,0.6785
20010,0.5192
20011,2.1643
20012,0.4729
20013,1.984
20014,0.8082
20015,0.6101
20016,1.7991
20017,1.4894
20018,0.7779
20019,1.4408
20020,1.3793
20021,0.4758
20022,0.4152
20023,1.9486
20024,1.3547
20025,1.6948
20026,0.4446
20027,2.3175
20028,0.4398
20029,0.4407
20030,0.4848
20031,0.778
20032,0.7888
20033,1.9124
20034,1.8884
20035,0.5231
20036,0.3796
20037,2.0395
20038,1.8163
20039,1.4799
20040,1.6673
20041,0.4157
20042,2.056
20043,0.4327
20044,0.635
20045,2.2211
20046,1.4763
20047,0.4612
20048,0.8112
20049,0.3663
20050,2.057
20051,0.4091
20052,0.4498
20053,0.3988
20054,0.3583
20055,1.2253
20056,0.7638
20057,0.5913
20058,1.8864
20059,0.6249
20060,0.4767
20061,0.7157
20062,0.7926
20063,0.5737
20064,1.8112
20065,0.6455
20066,1.4898
20067,0.5016
20068,1.4203
20069,2.1959
20070,1.7979
20071,2.0715
20072,0.3807
20073,0.7309
20074,0.439
20075,0.4566
20076,0.6753
20077,1.3069
20078,0.4381
20079,1.4207
20080,0.586
20081,0.338
20082,0.476
20083,0.3325
20084,0.4563
20085,2.0103
20086,2.0288
20087,0.7131
20088,1.7327
20089,2.2269
20090,1.6747
20091,0.3543
20092,2.3011
20093,2.1658
20094,0.3425
20095,0.6388
20096,1.2568
20097,2.2989
20098,2.3062
20099,2.0358
20100,0.7414
20101,1.6765
20102,0.6293
20103,0.4023
20104,1.9528
20105,0.7081
20106,1.8776
20107,1.9002
20108,0.6083
20109,1.6737
20110,0.6738
20111,0.5578
20112,1.5148
20113,2.0854
20114,0.3861
20115,0.3854
20116,0.7219
20117,0.4688
20118,0.7613
20119,0.7399
20120,1.4684
20121,0.4045
20122,0.5583
20123,2.0864
20124,2.0366
20125,0.6821
20126,0.4669
20127,0.5847
20128,0.5357
20129,1.7684
20130,0.5323
20131,0.499
20132,0.4583
20133,1.4768
20134,0.4425
20135,0.7807
20136,0.4101
20137,0.7462
20138,0.6607
20139,1.6658
20140,0.5516
20141,2.0255
20142,2.0375
20143,0.6781
20144,2.1735
20145,0.4072
20146,0.3737
20147,0.5239
20148,0.4555
20149,0.4319
20150,0.3879
20151,0.4103
20152,0.4806
20153,2.0869
20154,0.7634
20155,0.4414
20156,0.5307
20157,0.6666
20158,2.1786
20159,0.494
20160,2.173
20161,0.6339
20162,0.4226
20163,2.0883
20164,0.5631
20165,0.3552
20166,2.1571
20167,2.1102
20168,1.6038
20169,0.5263
20170,2.3719
20171,2.0567
20172,0.3763
20173,0.608
20174,0.4196
20175,0.681
20176,0.673
20177,0.5815
20178,0.4035
20179,1.0675
20180,0.6456
20181,0.58
20182,0.7972
20183,0.3724
20184,1.295
20185,1.6202
20186,1.8336
20187,0.4275
20188,0.402
20189,0.428
20190,0.6258
20191,0.6909
20192,2.107
20193,0.4652
20194,2.2812
20195,0.4043
20196,2.3902
20197,0.3917
20198,1.8935
20199,0.7297
20200,0.473
20201,0.8404
20202,0.6927
20203,2.1063
20204,2.1001
20205,0.4575
20206,1.6463
20207,0.497
20208,2.024
20209,2.0536
20210,1.523
20211,0.5407
20212,1.5543
20213,2.2888
20214,0.4121
20215,0.3905
20216,0.4331
20217,0.4569
20218,0.4131
20219,0.5938
20220,0.4169
20221,1.6656
20222,0.4314
20223,0.5923
20224,0.5358
20225,2.0545
20226,0.6733
20227,2.0795
20228,2.2542
20229,1.8304
20230,1.9841
20231,0.573
20232,1.2151
20233,0.5853
20234,1.4696
20235,0.7316
20236,0.5936
20237,0.3851
20238,0.4643
20239,0.3956
20240,0.6832
20241,0.4719
20242,0.4307
20243,0.5567
20244,0.5206
20245,0.7726
20246,0.3408
20247,0.4731
20248,0.3625
20249,0.4318
20250,1.3995
20251,0.3846
20252,0.3534
20253,1.2185
20254,0.598
20255,0.4383
20256,0.4464
20257,2.1551
20258,0.4031
20259,0.5574
20260,0.3999
20261,2.2972
20262,0.7298
20263,0.6198
20264,0.5176
20265,0.4931
20266,0.611
20267,0.8294
20268,0.7224
20269,0.547
20270,1.7626
20271,2.3384
20272,0.6586
20273,0.6112
20274,2.197
20275,1.9514
20276,0.6854
20277,0.5955
20278,1.9647
20279,0.3614
20280,0.3987
20281,0.5724
20282,0.6835
20283,2.0666
20284,1.7611
20285,0.4775
20286,0.9662
20287,1.6668
20288,2.0438
20289,0.5356
20290,0.6436
20291,0.5968
20292,0.5022
20293,0.6165
20294,0.4318
20295,0.3932
20296,1.6861
20297,0.5301
20298,0.7231
20299,0.7412
20300,0.3323
20301,0.7877
20302,0.3742
20303,0.3588
20304,0.4807
20305,1.9978
20306,2.1852
20307,0.3357
20308,0.7451
20309,1.4774
20310,0.3961
20311,1.445
20312,1.9365
20313,0.5374
20314,1.8309
20315,0.3783
20316,0.7176
20317,0.4959
20318,0.6872
20319,0.4095
20320,1.4883
20321,1.9976
20322,2.4013
20323,0.5312
20324,0.4657
20325,1.9972
20326,1.9817
20327,0.6818
20328,0.7142
20329,2.0636
20330,0.5788
20331,0.5129
20332,0.4605
20333,0.6422
20334,2.1586
20335,1.8288
20336,0.7053
20337,2.184
20338,0.4591
20339,0.4446
20340,1.9138
20341,1.5797
20342,2.0323
20343,0.4141
20344,0.6957
20345,0.4008
20346,1.4199
20347,0.3751
20348,1.3518
20349,0.4079
20350,0.7069
20351,0.6746
20352,0.3473
20353,0.4391
20354,0.6138
20355,1.0078
20356,0.6383
20357,0.4983
20358,0.6793
20359,0.4546
20360,1.9129
20361,0.561
20362,0.3987
20363,2.121
20364,2.1047
20365,2.1354
20366,0.413
20367,0.5755
20368,0.4199
20369,0.7127
20370,2.1349
20371,2.1789
20372,0.4113
20373,0.7315
20374,0.6448
20375,0.3723
20376,1.6728
20377,0.5512
20378,0.4147
20379,1.8518
20380,0.4406
20381,1.6286
20382,1.7931
20383,0.4994
20384,0.5958
20385,0.5273
20386,0.3676
20387,0.6458
20388,1.3788
20389,2.0602
20390,2.0946
20391,1.8323
20392,1.5364
20393,0.3818
20394,0.8688
20395,0.412
20396,0.356
20397,0.4129
20398,2.155
20399,0.7751
20400,0.7074
20401,0.4496
20402,0.5387
20403,0.4707
20404,0.6305
20405,2.0452
20406,1.9384
20407,0.4109
20408,1.3956
20409,0.4296
20410,2.116
20411,1.9088
20412,0.4197
20413,0.5158
20414,0.4122
20415,0.3798
20416,2.0607
20417,0.6108
20418,2.0807
20419,0.5517
20420,0.741
20421,1.4358
20422,0.7962
20423,0.4739
20424,0.3589
20425,0.4264
20426,0.398
20427,0.5946
20428,0.4471
20429,0.4391
20430,0.5351
20431,0.5893
20432,0.4146
20433,0.6294
20434,0.6843
20435,2.1623
20436,0.7429
20437,0.7493
20438,2.3873
20439,1.8301
20440,0.4148
20441,0.4001
20442,0.5748
20443,1.5976
20444,0.3653
20445,0.7224
20446,1.6343
20447,0.5878
20448,0.5522
20449,0.4653
20450,0.5105
20451,0.4657
20452,0.5783
20453,0.386
20454,0.4176
20455,0.6914
20456,2.14
20457,0.779
20458,1.5646
20459,0.3488
20460,1.7651
20461,1.8272
20462,0.6394
20463,2.2804
20464,0.471
20465,0.6617
20466,0.4332
20467,0.8272
20468,1.5765
20469,0.3931
20470,2.1967
20471,0.4783
20472,1.9912
20473,0.4104
20474,0.4364
20475,0.4046
20476,0.7261
20477,1.6366
20478,0.6606
20479,0.792
20480,2.1746
20481,0.6112
20482,1.8835
20483,2.3623
20484,0.4298
20485,0.5116
20486,0.3295
20487,0.7366
20488,0.5733
20489,2.1997
20490,0.6501
20491,1.8193
20492,0.6391
20493,0.7837
20494,0.5843
20495,2.1245
20496,0.3813
20497,0.5307
20498,1.645
20499,0.3836
20500,2.1326
20501,0.4869
20502,0.4029
20503,0.6436
20504,0.8005
20505,0.3871
20506,1.58
20507,0.4581
20508,1.3785
20509,0.5962
20510,0.661
20511,0.6853
20512,0.4285
20513,1.9263
20514,0.4766
20515,0.405
20516,0.6862
20517,0.4638
20518,2.1266
20519,1.995
20520,1.9232
20521,0.3199
20522,2.2499
20523,2.1321
20524,2.0285
20525,0.7298
20526,0.8036
20527,0.4515
20528,0.3384
20529,2.1663
20530,0.4041
20531,0.4895
20532,1.9731
20533,2.0403
20534,2.2671
20535,2.2125
20536,0.7985
20537,0.7348
20538,0.6386
20539,0.7978
20540,0.8675
20541,1.0992
20542,0.3514
20543,0.6721
20544,0.7063
20545,1.529
20546,0.6415
20547,2.379
20548,0.7803
20549,0.5476
20550,0.7191
20551,0.4599
20552,0.4361
20553,2.1283
20554,1.5635
20555,1.9816
20556,0.4636
20557,0.3645
20558,0.6342
20559,0.6417
20560,0.4114
20561,0.5334
20562,0.6556
20563,0.6256
20564,0.4595
20565,2.1819
20566,1.4084
20567,0.532
20568,0.7321
20569,0.4167
20570,0.4815
20571,2.2706
20572,0.64
20573,0.7085
20574,0.6538
20575,0.3851
20576,0.3709
20577,0.6475
20578,1.9913
20579,0.3852
20580,2.3545
20581,0.5766
20582,2.1277
20583,1.7785
20584,1.7936
20585,0.5667
20586,0.4609
20587,0.734
20588,1.2831
20589,2.1357
20590,0.5477
20591,0.5416
20592,0.5101
20593,0.5742
20594,0.3911
20595,0.785
20596,0.5859
20597,1.5805
20598,1.806
20599,0.4038
20600,2.0067
20601,0.5981
20602,0.6069
20603,0.6961
20604,0.6805
20605,0.7665
20606,0.4332
20607,1.8079
20608,1.8284
20609,0.4402
20610,0.4739
20611,1.4148
20612,1.4103
20613,2.0808
20614,0.5581
20615,0.5474
20616,0.6993
20617,2.2603
20618,2.093
20619,1.6106
20620,0.6686
20621,0.5586
20622,0.7831
20623,2.0454
20624,1.7973
20625,0.6854
20626,0.6468
20627,1.7878
20628,0.4208
20629,0.6865
20630,0.4535
20631,2.0067
20632,0.5735
20633,0.4397
20634,2.1548
20635,0.4318
20636,2.188
20637,1.8956
20638,0.5905
20639,2.1578
20640,2.1899
20641,0.3576
20642,2.2033
20643,0.8145
20644,0.5046
20645,1.6338
20646,2.3816
20647,2.2074
20648,1.7379
20649,1.961
20650,2.0737
20651,0.6506
20652,0.6466
20653,0.421
20654,0.7859
20655,0.4809
20656,0.4968
20657,1.7214
20658,0.6617
20659,0.4911
20660,1.6527
20661,0.4624
20662,0.8407
20663,0.3832
20664,0.443
20665,0.6771
20666,2.0583
20667,2.0472
20668,0.5674
20669,2.1139
20670,2.2248
20671,0.4252
20672,2.1117
20673,2.214
20674,2.1771
20675,0.8874
20676,2.0804
20677,0.3488
20678,1.6806
20679,0.4142
20680,0.5721
20681,0.6942
20682,0.4069
20683,0.483
20684,1.7138
20685,1.6599
20686,0.6009
20687,0.4501
20688,0.3867
20689,0.4534
20690,2.048
20691,2.0177
20692,0.4588
20693,0.3992
20694,0.5561
20695,0.6919
20696,0.4211
20697,0.3676
20698,0.5023
20699,0.5497
20700,0.6989
20701,0.5974
20702,0.6544
20703,2.0556
20704,0.4165
20705,1.9836
20706,0.5203
20707,2.0648
20708,0.4256
20709,1.5829
20710,0.4735
20711,2.3249
20712,0.411
20713,0.6894
20714,0.5093
20715,0.8308
20716,0.4172
20717,0.4531
20718,0.6488
20719,0.3778
20720,2.1269
20721,0.4414
20722,1.0697
20723,2.1802
20724,0.3871
20725,1.5842
20726,0.8285
20727,0.8497
20728,0.6975
20729,0.6194
20730,0.5377
20731,2.3251
20732,0.6726
20733,1.8036
20734,0.6969
20735,0.7145
20736,1.8485
20737,1.8231
20738,0.6744
20739,0.3476
20740,0.4281
20741,0.4101
20742,0.4332
20743,0.3712
20744,0.3751
20745,0.8038
20746,2.1569
20747,0.6721
20748,2.0828
20749,1.7645
20750,1.9767
20751,0.3548
20752,0.4759
20753,0.3845
20754,0.6771
20755,0.4456
20756,0.472
20757,0.5937
20758,2.1289
20759,0.4147
20760,2.0432
20761,0.4583
20762,0.6703
20763,0.3772
20764,1.9456
20765,1.8213
20766,0.4747
20767,0.7668
20768,0.6521
20769,1.6723
20770,1.7069
20771,2.0809
20772,1.9443
20773,2.1819
20774,1.906
20775,0.5378
20776,0.4626
20777,0.3877
20778,0.3579
20779,2.034
20780,1.6913
20781,0.3694
20782,0.395
20783,1.9966
20784,0.6229
20785,2.2593
20786,0.8333
20787,0.5242
20788,0.7079
20789,0.3781
20790,2.0613
20791,0.4582
20792,1.9533
20793,0.731
20794,0.5662
20795,0.4313
20796,2.1246
20797,0.7206
20798,0.3985
20799,0.3621
20800,1.9607
20801,0.4456
20802,0.4517
20803,1.9129
20804,0.4247
20805,1.6409
20806,0.5411
20807,0.5796
20808,0.839
20809,2.0941
20810,0.6494
20811,0.4035
20812,0.7818
20813,0.442
20814,1.8705
20815,0.4151
20816,0.3469
20817,2.0589
20818,0.4042
20819,0.7109
20820,0.7446
20821,1.5708
20822,2.3554
20823,0.4052
20824,0.7838
20825,0.4602
20826,2.0261
20827,0.4744
20828,0.4293
20829,1.7706
20830,1.531
20831,0.776
20832,0.5759
20833,2.2398
20834,0.3891
20835,2.1014
20836,0.5021
20837,0.4671
20838,1.6753
20839,0.8756
20840,0.5128
20841,0.3473
20842,0.6149
20843,0.619
20844,0.4865
20845,1.5913
20846,0.4611
20847,2.0895
20848,0.5238
20849,0.5094
20850,0.3374
20851,0.5764
20852,0.4071
20853,0.4029
20854,0.5252
20855,0.5904
20856,0.5516
20857,0.3466
20858,0.65
20859,0.6812
20860,1.3057
20861,0.5151
20862,0.6484
20863,0.7356
20864,0.544
20865,0.5863
20866,0.7563
20867,0.6755
20868,0.5069
20869,0.3397
20870,2.0792
20871,0.3789
20872,0.4194
20873,2.3582
20874,1.5226
20875,0.8214
20876,1.5966
20877,0.5698
20878,2.2718
20879,0.7385
20880,1.5155
20881,0.4038
20882,0.8124
20883,1.9144
20884,0.4826
20885,0.7433
20886,1.9369
20887,0.5679
20888,0.7943
20889,1.8699
20890,0.5285
20891,0.6928
20892,1.7014
20893,0.4228
20894,0.4696
20895,0.4558
20896,0.399
20897,0.4503
20898,0.8344
20899,0.3699
20900,0.7738
20901,0.3684
20902,1.5092
20903,0.7689
20904,0.6779
20905,0.5021
20906,0.604
20907,0.4467
20908,0.7172
20909,0.8355
20910,0.6105
20911,1.6951
20912,0.5482
20913,2.3408
20914,0.5847
20915,0.8268
20916,0.8369
20917,0.5085
20918,0.3541
20919,0.6053
20920,0.5917
20921,0.5703
20922,0.3792
20923,0.3422
20924,1.6084
20925,0.8535
20926,0.4194
20927,0.4136
20928,0.3827
20929,2.0309
20930,0.3952
20931,0.4468
20932,0.3971
20933,2.1147
20934,2.038
20935,0.6776
20936,1.282
20937,0.4053
20938,1.2264
20939,0.6264
20940,1.7996
20941,0.6634
20942,0.3844
20943,0.4103
20944,2.1084
20945,1.836
20946,1.5911
20947,0.3718
20948,1.4289
20949,0.7015
20950,0.6732
20951,0.3813
20952,0.4043
20953,2.3208
20954,0.3379
20955,1.4916
20956,2.1562
20957,0.3722
20958,0.4142
20959,0.3599
20960,0.7353
20961,1.81
20962,0.3517
20963,0.4847
20964,0.6552
20965,1.4428
20966,0.7867
20967,2.2383
20968,2.1531
20969,0.6574
20970,0.389
20971,0.6693
20972,0.7498
20973,1.9659
20974,0.6325
20975,0.7505
20976,0.4757
20977,0.5506
20978,0.8069
20979,2.1609
20980,0.4388
20981,0.3917
20982,0.6129
20983,0.3962
20984,0.6046
20985,0.3849
20986,0.4899
20987,1.8512
20988,0.4791
20989,0.5203
20990,0.7316
20991,1.9456
20992,0.7634
20993,0.3448
20994,0.3781
20995,0.3627
20996,0.3829
20997,0.4
20998,0.7392
20999,2.0632
21000,1.6966
21001,0.4044
21002,1.4989
21003,2.3655
21004,1.8096
21005,0.3457
21006,0.3721
21007,0.3631
21008,2.1103
21009,0.5871
21010,0.4748
21011,0.5835
21012,0.4428
21013,0.7922
21014,0.46
21015,0.3786
21016,0.4952
21017,0.5247
21018,1.8773
21019,0.4176
21020,2.0047
21021,1.9337
21022,1.8664
21023,1.986
21024,0.4327
21025,0.6144
21026,2.1384
21027,0.6465
21028,2.2085
21029,0.4432
21030,0.5604
21031,0.4872
21032,0.6978
21033,0.5583
21034,1.6445
21035,1.9461
21036,0.6649
21037,0.4115
21038,1.9482
21039,0.4265
21040,1.3966
21041,2.2422
21042,0.4402
21043,0.6484
21044,2.1649
21045,0.6124
21046,0.403
21047,0.5916
21048,0.7025
21049,0.4555
21050,1.9435
21051,0.5214
21052,0.3578
21053,2.0152
21054,0.4234
21055,0.5912
21056,2.0147
21057,1.9293
21058,0.6075
21059,1.3503
21060,0.7306
21061,2.2792
21062,1.2144
21063,0.3577
21064,0.3907
21065,1.6986
21066,0.5227
21067,0.4376
21068,1.8842
21069,0.6712
21070,1.8082
21071,0.4645
21072,0.6734
21073,0.7551
21074,1.5188
21075,0.7451
21076,0.5005
21077,0.4783
21078,0.4721
21079,2.403
21080,0.7312
21081,0.3689
21082,0.4674
21083,0.4585
21084,0.4089
21085,0.5195
21086,0.5084
21087,0.3847
21088,2.1446
21089,0.4749
21090,1.446
21091,0.7118
21092,0.4862
21093,0.4361
21094,0.4131
21095,0.3998
21096,2.3581
21097,0.5651
21098,1.4668
21099,0.5343
21100,0.6607
21101,0.4738
21102,1.664
21103,0.4175
21104,2.0913
21105,0.7002
21106,1.7982
21107,0.3939
21108,1.4406
21109,0.7435
21110,0.7277
21111,2.1101
21112,0.4515
21113,0.424
21114,0.6737
21115,0.792
21116,1.3718
21117,0.3814
21118,1.7778
21119,0.4317
21120,0.7496
21121,0.5636
21122,2.0942
21123,1.9034
21124,0.7535
21125,2.1247
21126,2.3038
21127,2.197
21128,0.367
21129,0.417
21130,0.4287
21131,1.9498
21132,0.6793
21133,2.1533
21134,2.1662
21135,1.5626
21136,0.5202
21137,0.3624
21138,1.9365
21139,0.7737
21140,2.0931
21141,1.6932
21142,0.7887
21143,0.3931
21144,0.5798
21145,0.6946
21146,0.6654
21147,0.6082
21148,0.8158
21149,0.6115
21150,0.5977
21151,1.8996
21152,2.0721
21153,1.731
21154,0.4623
21155,1.6198
21156,2.0411
21157,0.6004
21158,1.6698
21159,0.7514
21160,2.1805
21161,0.6592
21162,0.7499
21163,0.5049
21164,0.4594
21165,0.3907
21166,2.0892
21167,1.6729
21168,0.7746
21169,0.7651
21170,0.4913
21171,0.722
21172,0.3624
21173,1.9848
21174,0.503
21175,2.0588
21176,0.5805
21177,0.5189
21178,0.3735
21179,0.3276
21180,0.5913
21181,0.6269
21182,0.4921
21183,0.364
21184,1.7807
21185,1.4255
21186,2.0914
21187,1.9797
21188,0.4824
21189,1.9684
21190,1.6715
21191,0.4111
21192,0.6933
21193,0.3554
21194,2.0832
21195,0.5675
21196,0.7728
21197,0.4623
21198,0.4618
21199,0.4987
21200,0.4997
21201,1.5838
21202,0.6709
21203,0.4283
21204,2.2824
21205,2.0101
21206,0.4115
21207,2.0691
21208,0.3974
21209,2.0659
21210,2.0146
21211,0.5586
21212,0.3989
21213,0.4171
21214,2.3591
21215,0.5327
21216,0.4053
21217,0.6054
21218,0.3901
21219,0.4505
21220,0.5545
21221,1.9547
21222,2.0137
21223,0.6866
21224,0.6394
21225,0.663
21226,2.1502
21227,0.4671
21228,1.8738
21229,1.6619
21230,1.4956
21231,0.499
21232,0.5119
21233,0.3671
21234,2.055
21235,0.4176
21236,0.6427
21237,2.1436
21238,0.4664
21239,0.418
21240,0.6145
21241,0.3636
21242,0.5265
21243,0.4493
21244,0.6183
21245,0.4055
21246,0.4839
21247,2.0416
21248,0.4165
21249,0.6534
21250,1.8646
21251,0.4451
21252,0.5461
21253,1.8701
21254,1.767
21255,0.4539
21256,0.4764
21257,0.4172
21258,0.5351
21259,0.4827
21260,2.0987
21261,0.5828
21262,0.6777
21263,0.3993
21264,0.4705
21265,0.6756
21266,0.4606
21267,0.3554
21268,1.8396
21269,0.4011
21270,1.0279
21271,2.1304
21272,0.7319
21273,0.3988
21274,0.4437
21275,1.9736
21276,0.6667
21277,0.3496
21278,0.4893
21279,0.4398
21280,1.1503
21281,0.535
21282,0.4773
21283,0.5044
21284,1.9968
21285,0.7347
21286,1.6318
21287,1.9319
21288,2.2135
21289,0.5007
21290,0.7235
21291,0.4134
21292,0.3931
21293,0.7518
21294,1.9433
21295,0.5104
21296,0.5531
21297,2.1532
21298,0.6611
21299,0.4694
21300,2.3287
21301,0.4007
21302,2.0612
21303,0.5389
21304,0.3841
21305,1.9666
21306,0.5175
21307,1.9906
